SNO,Class,TestcaseName,TestStepsExecuted,TestStepsPassed,TestStepsFailed,classpassSteps,classfailSteps,modelpassSteps,modelfailSteps,exteriorpassSteps,exteriorfailSteps,interiorpassSteps,interiorfailSteps,ecpassSteps,ecfailSteps,pspassSteps,psfailSteps,TestOutputFile,ExecStartTime,ExecEndTime,Executedby,ResultCode,ModelYearCode,TypeCode,RegionCode,LanguageCode,EnvironmentCode,TestCaseTypeCode,Status
1014,SUV,"GLA 250 SUV",458,421,37,0,0,0,0,100,10,101,10,101,10,119,7,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html,"2020-11-20 17:18:00","2020-11-20 17:20:00",shanta.shetty,2,2021,1,1,1,3,3,A
1015,SUV,"AMG GLA 35 SUV",210,199,11,199,11,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_35_SUV.html,"2020-11-20 17:21:00","2020-11-20 17:22:00",shanta.shetty,2,2021,1,1,1,3,1,A
1016,SUV,"AMG GLA 35 SUV",532,528,4,0,0,528,4,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_35_SUV.html,"2020-11-20 17:21:00","2020-11-20 17:22:00",shanta.shetty,2,2021,1,1,1,3,2,A
1017,SUV,"AMG GLA 35 SUV",486,459,27,0,0,0,0,108,9,109,10,119,8,123,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_35_SUV.html,"2020-11-20 17:21:00","2020-11-20 17:22:00",shanta.shetty,2,2021,1,1,1,3,3,A
1018,SUV,"GLE 350 SUV",177,167,10,167,10,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_SUV.html,"2020-11-23 17:06:00","2020-11-23 17:09:00",shanta.shetty,2,2020,1,1,1,3,1,A
1019,SUV,"GLE 350 SUV",487,477,10,0,0,477,10,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_SUV.html,"2020-11-23 17:06:00","2020-11-23 17:09:00",shanta.shetty,2,2020,1,1,1,3,2,A
1020,SUV,"GLE 350 SUV",454,446,8,0,0,0,0,109,2,119,2,108,4,110,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_SUV.html,"2020-11-23 17:06:00","2020-11-23 17:09:00",shanta.shetty,2,2020,1,1,1,3,3,A
1021,SUV,"GLE 450 4Matic SUV",160,155,5,155,5,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_450_4M_SUV.html,"2020-11-23 17:11:00","2020-11-23 17:13:00",shanta.shetty,2,2020,1,1,1,3,1,A
1022,SUV,"GLE 450 4Matic SUV",491,483,8,0,0,483,8,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_450_4M_SUV.html,"2020-11-23 17:11:00","2020-11-23 17:13:00",shanta.shetty,2,2020,1,1,1,3,2,A
1023,SUV,"GLE 450 4Matic SUV",446,431,15,0,0,0,0,110,0,110,0,115,0,96,15,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_450_4M_SUV.html,"2020-11-23 17:11:00","2020-11-23 17:13:00",shanta.shetty,2,2020,1,1,1,3,3,A
1024,SUV,"GLE 580 4Matic SUV",205,198,7,198,7,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_580_4M_SUV.html,"2020-11-23 17:13:00","2020-11-23 17:15:00",shanta.shetty,2,2020,1,1,1,3,1,A
1025,SUV,"GLE 580 4Matic SUV",524,520,4,0,0,520,4,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_580_4M_SUV.html,"2020-11-23 17:13:00","2020-11-23 17:15:00",shanta.shetty,2,2020,1,1,1,3,2,A
1026,SUV,"GLE 580 4Matic SUV",436,422,14,0,0,0,0,102,0,110,0,115,0,95,14,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_580_4M_SUV.html,"2020-11-23 17:13:00","2020-11-23 17:15:00",shanta.shetty,2,2020,1,1,1,3,3,A
1027,SUV,"GLA 250 SUV",218,208,10,208,10,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html,"2020-11-23 17:18:00","2020-11-23 17:20:00",shanta.shetty,2,2021,1,1,1,3,1,A
1028,SUV,"GLA 250 SUV",558,553,5,0,0,553,5,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html,"2020-11-23 17:18:00","2020-11-23 17:20:00",shanta.shetty,2,2021,1,1,1,3,2,A
1029,SUV,"GLA 250 SUV",455,440,15,0,0,0,0,113,0,110,0,108,0,109,15,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html,"2020-11-23 17:18:00","2020-11-23 17:20:00",shanta.shetty,2,2021,1,1,1,3,3,A
1030,SUV,"AMG GLA 35 SUV",208,197,11,197,11,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_35_SUV.html,"2020-11-23 17:21:00","2020-11-23 17:22:00",shanta.shetty,2,2021,1,1,1,3,1,A
1031,SUV,"AMG GLA 35 SUV",471,467,4,0,0,467,4,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_35_SUV.html,"2020-11-23 17:21:00","2020-11-23 17:22:00",shanta.shetty,2,2021,1,1,1,3,2,A
1032,SUV,"AMG GLA 35 SUV",449,429,20,0,0,0,0,108,5,108,3,119,2,94,10,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_35_SUV.html,"2020-11-23 17:21:00","2020-11-23 17:22:00",shanta.shetty,2,2021,1,1,1,3,3,A
1033,SUV,"GLE 350 SUV",75,60,15,60,15,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_SUV.html,"2020-09-01 17:06:00","2020-09-01 17:09:00",shanta.shetty,2,2021,1,3,3,1,1,A
1034,SUV,"GLE 350 SUV",311,247,64,0,0,0,0,36,12,33,8,102,32,76,12,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_SUV.html,"2020-09-01 17:06:00","2020-09-01 17:09:00",shanta.shetty,2,2021,1,3,3,1,3,A
1035,SUV,"GLE 350 4Matic SUV",78,65,13,65,13,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_4M_SUV.html,"2020-09-01 17:09:00","2020-09-01 17:11:00",shanta.shetty,2,2021,1,3,3,1,1,A
1036,SUV,"GLE 350 4Matic SUV",357,294,63,0,0,0,0,36,12,40,10,120,23,98,18,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_4M_SUV.html,"2020-09-01 17:09:00","2020-09-01 17:11:00",shanta.shetty,2,2021,1,3,3,1,3,A
1037,SUV,"GLE 450 4Matic SUV",134,102,32,102,32,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_450_4M_SUV.html,"2020-09-01 17:11:00","2020-09-01 17:13:00",shanta.shetty,2,2021,1,3,3,1,1,A
1038,SUV,"GLE 450 4Matic SUV",464,364,100,0,0,0,0,45,12,56,19,129,13,134,56,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_450_4M_SUV.html,"2020-09-01 17:11:00","2020-09-01 17:13:00",shanta.shetty,2,2021,1,3,3,1,3,A
1039,SUV,"GLE 580 4Matic SUV",139,107,32,107,32,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_580_4M_SUV.html,"2020-09-01 17:13:00","2020-09-01 17:15:00",shanta.shetty,2,2021,1,3,3,1,1,A
1040,SUV,"GLE 580 4Matic SUV",545,424,121,0,0,0,0,56,23,78,34,167,19,123,45,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_580_4M_SUV.html,"2020-09-01 17:13:00","2020-09-01 17:15:00",shanta.shetty,2,2021,1,3,3,1,3,A
1041,SUV,"AMG GLE 63 S 4Matic SUV",169,124,45,124,45,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_63S_4M_SUV.html,"2020-09-01 17:16:00","2020-09-01 17:18:00",shanta.shetty,2,2021,1,3,3,1,1,A
1042,SUV,"AMG GLE 63 S 4Matic SUV",590,475,115,0,0,0,0,98,34,98,34,134,23,145,24,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_63S_4M_SUV.html,"2020-09-01 17:16:00","2020-09-01 17:18:00",shanta.shetty,2,2021,1,3,3,1,3,A
1043,SUV,"GLA 250 SUV",157,134,23,134,23,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html,"2020-09-01 17:18:00","2020-09-01 17:20:00",shanta.shetty,2,2021,1,3,3,1,1,A
1044,SUV,"GLA 250 SUV",683,556,127,0,0,0,0,123,24,143,35,125,34,165,34,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html,"2020-09-01 17:18:00","2020-09-01 17:20:00",shanta.shetty,2,2021,1,3,3,1,3,A
1045,SUV,"AMG GLA 35 SUV",210,145,65,145,65,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_35_SUV.html,"2020-09-01 17:21:00","2020-09-01 17:22:00",shanta.shetty,2,2021,1,3,3,1,1,A
1046,SUV,"AMG GLA 35 SUV",747,617,130,0,0,0,0,143,65,129,23,169,19,176,23,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_35_SUV.html,"2020-09-01 17:21:00","2020-09-01 17:22:00",shanta.shetty,2,2021,1,3,3,1,3,A
1047,SUV,"GLE 350 SUV",168,145,23,145,23,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_SUV.html,"2020-09-09 17:06:00","2020-09-09 17:09:00",shanta.shetty,2,2021,1,3,3,1,1,A
1048,SUV,"GLE 350 SUV",460,383,77,0,0,0,0,90,12,87,23,98,15,108,27,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_SUV.html,"2020-09-09 17:06:00","2020-09-09 17:09:00",shanta.shetty,2,2021,1,3,3,1,3,A
1049,SUV,"GLE 350 4Matic SUV",132,98,34,98,34,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_4M_SUV.html,"2020-09-09 17:09:00","2020-09-09 17:11:00",shanta.shetty,2,2021,1,3,3,1,1,A
1050,SUV,"GLE 350 4Matic SUV",476,396,80,0,0,0,0,90,12,98,19,99,20,109,29,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_4M_SUV.html,"2020-09-09 17:09:00","2020-09-09 17:11:00",shanta.shetty,2,2021,1,3,3,1,3,A
1051,SUV,"GLE 450 4Matic SUV",184,154,30,154,30,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_450_4M_SUV.html,"2020-09-09 17:11:00","2020-09-09 17:13:00",shanta.shetty,2,2021,1,3,3,1,1,A
1052,SUV,"GLE 450 4Matic SUV",479,406,73,0,0,0,0,98,19,99,15,100,19,109,20,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_450_4M_SUV.html,"2020-09-09 17:11:00","2020-09-09 17:13:00",shanta.shetty,2,2021,1,3,3,1,3,A
1053,SUV,"GLE 580 4Matic SUV",215,170,45,170,45,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_580_4M_SUV.html,"2020-09-09 17:13:00","2020-09-09 17:15:00",shanta.shetty,2,2021,1,3,3,1,1,A
1054,SUV,"GLE 580 4Matic SUV",472,404,68,0,0,0,0,98,12,99,18,101,18,106,20,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_580_4M_SUV.html,"2020-09-09 17:13:00","2020-09-09 17:15:00",shanta.shetty,2,2021,1,3,3,1,3,A
1055,SUV,"AMG GLE 63 S 4Matic SUV",154,120,34,120,34,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_63S_4M_SUV.html,"2020-09-09 17:16:00","2020-09-09 17:18:00",shanta.shetty,2,2021,1,3,3,1,1,A
1056,SUV,"AMG GLE 63 S 4Matic SUV",496,408,88,0,0,0,0,98,20,97,23,104,15,109,30,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_63S_4M_SUV.html,"2020-09-09 17:16:00","2020-09-09 17:18:00",shanta.shetty,2,2021,1,3,3,1,3,A
1057,SUV,"GLA 250 SUV",243,198,45,198,45,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html,"2020-09-09 17:18:00","2020-09-09 17:20:00",shanta.shetty,2,2021,1,3,3,1,1,A
1058,SUV,"GLA 250 SUV",480,400,80,0,0,0,0,97,12,99,20,96,29,108,19,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html,"2020-09-09 17:18:00","2020-09-09 17:20:00",shanta.shetty,2,2021,1,3,3,1,3,A
1059,SUV,"AMG GLA 35 SUV",188,154,34,154,34,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_35_SUV.html,"2020-09-09 17:21:00","2020-09-09 17:22:00",shanta.shetty,2,2021,1,3,3,1,1,A
1060,SUV,"AMG GLA 35 SUV",503,424,79,0,0,0,0,109,19,99,20,106,20,110,20,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_35_SUV.html,"2020-09-09 17:21:00","2020-09-09 17:22:00",shanta.shetty,2,2021,1,3,3,1,3,A
1061,SUV,"GLE 350 SUV",179,156,23,156,23,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_SUV.html,"2020-09-17 17:06:00","2020-09-17 17:09:00",shanta.shetty,2,2021,1,3,3,1,1,A
1062,SUV,"GLE 350 SUV",491,410,81,0,0,0,0,98,12,97,23,107,23,108,23,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_SUV.html,"2020-09-17 17:06:00","2020-09-17 17:09:00",shanta.shetty,2,2021,1,3,3,1,3,A
1063,SUV,"GLE 350 4Matic SUV",199,176,23,176,23,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_4M_SUV.html,"2020-09-17 17:09:00","2020-09-17 17:11:00",shanta.shetty,2,2021,1,3,3,1,1,A
1064,SUV,"GLE 350 4Matic SUV",485,426,59,0,0,0,0,99,12,109,23,110,12,108,12,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_4M_SUV.html,"2020-09-17 17:09:00","2020-09-17 17:11:00",shanta.shetty,2,2021,1,3,3,1,3,A
1065,SUV,"GLE 450 4Matic SUV",170,146,24,146,24,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_450_4M_SUV.html,"2020-09-17 17:11:00","2020-09-17 17:13:00",shanta.shetty,2,2021,1,3,3,1,1,A
1066,SUV,"GLE 450 4Matic SUV",467,405,62,0,0,0,0,99,12,109,15,100,23,97,12,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_450_4M_SUV.html,"2020-09-17 17:11:00","2020-09-17 17:13:00",shanta.shetty,2,2021,1,3,3,1,3,A
1067,SUV,"GLE 580 4Matic SUV",190,167,23,167,23,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_580_4M_SUV.html,"2020-09-17 17:13:00","2020-09-17 17:15:00",shanta.shetty,2,2021,1,3,3,1,1,A
1068,SUV,"GLE 580 4Matic SUV",463,406,57,0,0,0,0,99,12,98,19,101,12,108,14,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_580_4M_SUV.html,"2020-09-17 17:13:00","2020-09-17 17:15:00",shanta.shetty,2,2021,1,3,3,1,3,A
1069,SUV,"AMG GLE 63 S 4Matic SUV",181,158,23,158,23,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_63S_4M_SUV.html,"2020-09-17 17:16:00","2020-09-17 17:18:00",shanta.shetty,2,2021,1,3,3,1,1,A
1070,SUV,"AMG GLE 63 S 4Matic SUV",440,388,52,0,0,0,0,99,12,98,12,104,14,87,14,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_63S_4M_SUV.html,"2020-09-17 17:16:00","2020-09-17 17:18:00",shanta.shetty,2,2021,1,3,3,1,3,A
1071,SUV,"GLA 250 SUV",187,167,20,167,20,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html,"2020-09-17 17:18:00","2020-09-17 17:20:00",shanta.shetty,2,2021,1,3,3,1,1,A
1072,SUV,"GLA 250 SUV",458,400,58,0,0,0,0,98,12,97,14,96,15,109,17,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html,"2020-09-17 17:18:00","2020-09-17 17:20:00",shanta.shetty,2,2021,1,3,3,1,3,A
1073,SUV,"AMG GLA 35 SUV",210,189,21,189,21,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_35_SUV.html,"2020-09-17 17:21:00","2020-09-17 17:22:00",shanta.shetty,2,2021,1,3,3,1,1,A
1074,SUV,"AMG GLA 35 SUV",486,413,73,0,0,0,0,98,19,99,20,109,18,107,16,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_35_SUV.html,"2020-09-17 17:21:00","2020-09-17 17:22:00",shanta.shetty,2,2021,1,3,3,1,3,A
1075,SUV,"GLE 350 SUV",177,167,10,167,10,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_SUV.html,"2020-09-25 17:06:00","2020-09-25 17:09:00",shanta.shetty,2,2021,1,3,3,1,1,A
1076,SUV,"GLE 350 SUV",454,402,52,0,0,0,0,99,12,109,12,98,14,96,14,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_SUV.html,"2020-09-25 17:06:00","2020-09-25 17:09:00",shanta.shetty,2,2021,1,3,3,1,3,A
1077,SUV,"GLE 350 4Matic SUV",177,167,10,167,10,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_4M_SUV.html,"2020-09-25 17:09:00","2020-09-25 17:11:00",shanta.shetty,2,2021,1,3,3,1,1,A
1078,SUV,"GLE 350 4Matic SUV",446,391,55,0,0,0,0,98,12,99,13,98,18,96,12,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_4M_SUV.html,"2020-09-25 17:09:00","2020-09-25 17:11:00",shanta.shetty,2,2021,1,3,3,1,3,A
1079,SUV,"GLE 450 4Matic SUV",160,145,15,145,15,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_450_4M_SUV.html,"2020-09-25 17:11:00","2020-09-25 17:13:00",shanta.shetty,2,2021,1,3,3,1,1,A
1080,SUV,"GLE 450 4Matic SUV",446,391,55,0,0,0,0,98,12,97,13,100,15,96,15,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_450_4M_SUV.html,"2020-09-25 17:11:00","2020-09-25 17:13:00",shanta.shetty,2,2021,1,3,3,1,3,A
1081,SUV,"GLE 580 4Matic SUV",205,178,27,178,27,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_580_4M_SUV.html,"2020-09-25 17:13:00","2020-09-25 17:15:00",shanta.shetty,2,2021,1,3,3,1,1,A
1082,SUV,"GLE 580 4Matic SUV",436,384,52,0,0,0,0,90,12,98,12,101,14,95,14,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_580_4M_SUV.html,"2020-09-25 17:13:00","2020-09-25 17:15:00",shanta.shetty,2,2021,1,3,3,1,3,A
1083,SUV,"AMG GLE 63 S 4Matic SUV",221,187,34,187,34,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_63S_4M_SUV.html,"2020-09-25 17:16:00","2020-09-25 17:18:00",shanta.shetty,2,2021,1,3,3,1,1,A
1084,SUV,"AMG GLE 63 S 4Matic SUV",447,401,46,0,0,0,0,90,15,108,3,104,14,99,14,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_63S_4M_SUV.html,"2020-09-25 17:16:00","2020-09-25 17:18:00",shanta.shetty,2,2021,1,3,3,1,3,A
1085,SUV,"GLA 250 SUV",218,198,20,198,20,0,0,0,0,0,0,0,0,0,0,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html,"2020-09-25 17:18:00","2020-09-25 17:20:00",shanta.shetty,2,2021,1,3,3,1,1,A
1086,SUV,"GLA 250 SUV",455,393,62,0,0,0,0,90,23,98,12,96,12,109,15,D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html,"2020-09-25 17:18:00","2020-09-25 17:20:00",shanta.shetty,2,2021,1,3,3,1,3,A
